Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Malaysia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Nutrient potash K2O (total),Import Quantity,t,981181.82,457780.48,1025605.67,1076977.2,821400.3,884216.3,1112560.77,932771.87,1005091.27,1065714.2,1114391.44,743038.52,850929.71,1169968.89,872643.37
Malaysia,Nutrient potash K2O (total),Export Quantity,t,48058.08,74884.61,65224.28,49950.38,42813.92,38421.6,58145.8,64069.89,54070.09,73560.27,62749.91,33479.67,25893.47,38619.91,55251.23
Maldives,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,Nutrient potash K2O (total),Import Quantity,t,6.62,6.63,2.56,3.4,4.58,1.6,4.11,9.36,15.45,32.71,20.26,19.72,55.64,82.01,33.29
Maldives,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,Nutrient potash K2O (total),Import Quantity,t,36773.82,31986.58,27199.35,28001.3,35582.52,43757.72,51932.93,60108.13,68283.33,61562.93,62863.38,49022.48,32681.65,16340.83,39372.98
Mali,Nutrient potash K2O (total),Export Quantity,t,3940.8,5886.39,7831.98,43222.11,39294.83,37253.45,35212.07,33170.69,31129.31,40928.98,22730.36,14790.49,13460.11,8179.65,3013.06
Malta,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,Nutrient potash K2O (total),Import Quantity,t,128.78,101.08,88.19,175.23,86.11,89.47,75.05,122.68,149.1,107.18,132.52,190.02,157.48,153.68,110.4
Malta,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.01,0.0,0.0
Marshall Islands,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,Nutrient potash K2O (total),Import Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.6,115.67,0.0,0.0
Marshall Islands,Nutrient potash K2O (total),Export Quantity,t,7.5,7.5,7.5,7.5,7.5,7.5,7.5,6.25,5.0,3.75,2.5,1.25,0.0,0.0,0.0
Mauritania,Nutrient potash K2O (total),Import Quantity,t,0.0,70.0,0.15,372.32,22.5,3.75,3880.27,27.39,0.0,654.82,1079.31,1006.61,198.95,84.57,197.4
Mauritania,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.01,0.0
Mauritius,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,Nutrient potash K2O (total),Import Quantity,t,6273.9,11179.28,7280.57,10313.26,8034.51,8413.0,9003.92,4155.05,7468.68,6518.8,4158.64,4169.62,3376.2,3349.18,2636.51
Mauritius,Nutrient potash K2O (total),Export Quantity,t,1223.67,2586.93,1473.97,1401.0,1715.24,1824.16,2741.55,1352.02,1085.6,1114.79,708.98,526.82,294.37,132.14,43.43
Mexico,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Nutrient potash K2O (total),Import Quantity,t,234234.76,103292.21,231644.93,353773.17,213165.82,225199.43,158401.43,244648.65,229175.17,434987.22,265613.15,250297.33,284121.67,263636.21,214279.2
Mexico,Nutrient potash K2O (total),Export Quantity,t,14416.71,20790.07,5149.67,2760.17,1309.73,7227.66,2133.13,2572.23,4951.78,2228.33,1188.01,1542.53,1869.22,1618.08,1915.85
Micronesia (Federated States of),Nutrient potash K2O (total),Import Quantity,t,0.74,0.29,0.14,0.28,0.48,0.43,1.2,1.2,1.19,0.75,0.3,1.05,0.45,0.31,0.31
Micronesia (Federated States of),Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,Nutrient potash K2O (total),Import Quantity,t,1.89,33.15,19.14,12.7,5.19,6.15,2.05,731.72,1278.58,430.24,796.55,245.74,668.93,709.41,213.58
Mongolia,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,Nutrient potash K2O (total),Import Quantity,t,608.91,392.99,522.9,506.97,400.69,528.67,541.23,488.23,634.24,556.56,513.57,569.55,636.75,686.48,359.88
Montenegro,Nutrient potash K2O (total),Export Quantity,t,0.0,0.02,8.28,9.3,0.45,0.0,0.0,0.55,1.2,0.0,0.0,0.0,0.54,0.0,0.0
Morocco,Nutrient potash K2O (total),Production,t,0.0,373711.8152246256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Nutrient potash K2O (total),Import Quantity,t,53620.91,24636.0,34478.43,39987.76,31835.48,57358.39,91708.88,127386.45,187749.75,273556.13,299378.26,227968.91,215633.36,294895.22,180001.4
Morocco,Nutrient potash K2O (total),Export Quantity,t,128.39,1523.94,3652.96,160.54,64.11,13239.25,46955.11,66081.5,125561.89,174516.93,145439.66,120088.16,112569.25,207985.96,107331.25
Mozambique,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Nutrient potash K2O (total),Import Quantity,t,9743.62,2538.17,379.08,3449.64,4530.63,4352.59,4639.89,8350.88,4865.05,3667.7,9803.65,7372.66,8704.55,8074.79,10611.15
Mozambique,Nutrient potash K2O (total),Export Quantity,t,893.35,130.05,74.03,18.0,60.0,198.37,1376.63,1413.11,684.76,1431.5,2559.14,439.4,456.34,5707.71,5446.34
Myanmar,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,Nutrient potash K2O (total),Import Quantity,t,6225.9,4701.39,2614.91,5082.54,8729.35,11727.85,19083.0,13895.46,24699.33,78522.63,128081.31,164502.51,121353.86,60518.45,79310.58
Myanmar,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,139.69,0.0,0.0,39.49,0.0,0.0,104.0,0.54,0.0,0.0
Namibia,Nutrient potash K2O (total),Import Quantity,t,92.04,200.47,250.43,239.03,561.59,329.38,432.72,676.17,337.43,467.67,489.43,154.41,189.93,58.28,174.94
Namibia,Nutrient potash K2O (total),Export Quantity,t,83.57,23.21,5.43,20.53,3.85,33.05,1.25,27.25,5.74,0.36,0.79,0.13,0.7,12.8,33.3
Nauru,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,Nutrient potash K2O (total),Import Quantity,t,0.0,0.38,0.0,0.0,0.0,0.46,0.0,0.0,0.6,0.0,0.15,0.0,0.0,0.45,0.0
Nauru,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0
Nepal,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,Nutrient potash K2O (total),Import Quantity,t,334.47,147.41,2916.13,1747.05,87.24,2934.23,502.69,2429.9,1489.76,2030.64,521.44,2021.68,15396.47,145.21,5002.31
Nepal,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.45,0.6,0.75
Netherlands (Kingdom of the),Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands (Kingdom of the),Nutrient potash K2O (total),Import Quantity,t,271317.61,161527.6,339722.65,561578.29,667002.18,661676.5,798144.56,743461.02,710847.88,691347.25,437646.91,383200.53,447333.03,476089.44,322487.12
Netherlands (Kingdom of the),Nutrient potash K2O (total),Export Quantity,t,234621.6,138029.94,267703.91,319561.82,429552.46,407496.83,452319.91,469883.15,468008.29,486936.33,328696.93,344725.08,354571.52,377142.57,386534.02
New Caledonia,Nutrient potash K2O (total),Import Quantity,t,450.21,346.51,346.12,332.06,377.71,313.98,452.93,358.33,358.33,358.33,358.33,358.33,358.33,358.33,358.33
New Caledonia,Nutrient potash K2O (total),Export Quantity,t,0.0,0.03,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,Nutrient potash K2O (total),Import Quantity,t,134359.23,68445.34,107462.92,116102.85,101595.41,102032.58,176472.34,124445.62,139585.77,168106.94,162781.03,159164.58,138768.73,182398.89,111792.73
New Zealand,Nutrient potash K2O (total),Export Quantity,t,741.86,5189.33,308.83,213.27,175.94,226.23,224.04,220.48,487.72,221.27,188.97,317.61,234.48,159.62,172.76
Nicaragua,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,Nutrient potash K2O (total),Import Quantity,t,2830.71,4959.44,12360.52,9289.59,14566.22,16002.12,13540.92,13844.28,14298.98,28838.88,25685.94,19704.02,29228.24,25583.79,25872.28
Nicaragua,Nutrient potash K2O (total),Export Quantity,t,106.49,438.18,1522.76,177.65,0.0,0.0,70.68,191.25,368.45,133.55,185.69,142.5,1.71,13.16,0.0
Niger,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,Nutrient potash K2O (total),Import Quantity,t,332.96,490.41,288.91,823.77,1841.24,1262.66,2432.68,31.93,167.68,216.02,678.25,1795.42,3668.71,1592.91,1083.11
Niger,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.17,86.2,0.0,0.6,0.0,0.0
Nigeria,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,Nutrient potash K2O (total),Import Quantity,t,106571.17,17983.21,9772.79,10891.1,23865.9,18826.57,42226.17,15044.04,38226.34,105073.02,102236.47,17447.18,136616.76,105890.24,68593.64
Nigeria,Nutrient potash K2O (total),Export Quantity,t,0.0,7.75,0.0,0.0,0.0,0.0,9.89,28.78,0.0,0.0,683.67,68.34,891.21,77.02,1415.43
Niue,Nutrient potash K2O (total),Import Quantity,t,0.0,0.01,0.01,0.0,0.0,0.01,0.02,0.12,0.04,0.0,0.1,0.38,0.53,0.03,0.07
Niue,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,Nutrient potash K2O (total),Import Quantity,t,3869.92,3050.58,3857.9,3779.55,3466.88,3993.83,3858.43,3357.68,4542.96,3454.79,3416.59,3554.96,4319.99,2953.39,1911.13
North Macedonia,Nutrient potash K2O (total),Export Quantity,t,2.03,6.62,3.53,36.62,21.62,29.35,4.48,13.93,10.76,21.26,23.54,59.91,47.43,61.31,27.5
Norway,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,Nutrient potash K2O (total),Import Quantity,t,235937.28,158001.84,279376.79,242446.76,261151.95,253015.02,281241.34,294792.09,220280.69,287363.65,212496.64,291176.12,330848.04,129395.4,308791.8
Norway,Nutrient potash K2O (total),Export Quantity,t,272537.23,182922.25,275609.19,262642.54,301045.11,326515.74,333989.95,314143.85,291201.7,313174.29,321997.89,413036.83,378002.51,388471.72,378493.56
Oman,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,Nutrient potash K2O (total),Import Quantity,t,11161.89,5922.68,7037.03,5409.03,6300.52,5732.93,7802.62,9027.89,13359.53,10910.9,11664.53,24677.68,20103.24,14478.57,14109.54
Oman,Nutrient potash K2O (total),Export Quantity,t,69.0,11.06,11.59,67.3,123.9,3.6,47.63,0.0,142.4,98.48,535.55,283.59,44.05,702.16,157.94
Pakistan,Nutrient potash K2O (total),Production,t,10000.0,10000.0,12000.0,10000.0,7500.0,9606.0,12186.0,12987.0,11683.16,10271.44,10271.44,18205.0,18836.0,21140.0,19325.0
Pakistan,Nutrient potash K2O (total),Import Quantity,t,21137.67,16180.62,25693.53,33488.06,15425.9,15996.56,30232.77,31799.72,30607.54,60032.07,55063.54,56516.93,67284.81,135298.83,39186.24
Pakistan,Nutrient potash K2O (total),Export Quantity,t,49.23,841.6,441.0,39.0,155.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,Nutrient potash K2O (total),Import Quantity,t,1.01,0.0,0.01,0.14,0.13,3.29,3.11,18.42,6.92,6.16,0.29,0.29,0.29,0.29,0.29
Palau,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,Nutrient potash K2O (total),Import Quantity,t,0.79,39.32,0.0,169.72,169.16,170.01,328.35,449.86,241.66,364.01,280.89,569.99,343.41,493.91,270.91
Palestine,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,Nutrient potash K2O (total),Import Quantity,t,4597.1,5395.27,10124.73,7565.8,7520.4,11614.87,8986.08,13983.87,8456.99,11286.4,13283.12,11421.96,16844.81,21594.53,8480.29
Panama,Nutrient potash K2O (total),Export Quantity,t,0.44,0.0,356.68,219.52,433.04,1097.23,710.59,363.91,24.79,89.41,49.98,121.56,41.52,6.15,699.77
Papua New Guinea,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,Nutrient potash K2O (total),Import Quantity,t,4862.57,11209.81,14348.67,12226.01,15134.07,12759.16,15112.01,8700.17,10699.34,8281.38,8982.6,9051.13,6975.87,9227.33,12448.99
Papua New Guinea,Nutrient potash K2O (total),Export Quantity,t,0.0,0.07,0.0,0.49,0.02,0.34,1.51,2.64,0.88,0.45,2.94,0.64,0.0,0.0,0.0
Paraguay,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Nutrient potash K2O (total),Import Quantity,t,94068.15,69793.08,108582.86,135296.09,116888.6,140710.64,174834.46,148920.72,186437.26,195564.76,213705.13,199676.41,213862.5,253196.49,156060.41
Paraguay,Nutrient potash K2O (total),Export Quantity,t,0.0,0.37,5.03,31.49,57.95,0.24,2.89,25.25,17.19,35.98,9.42,15.47,33.43,388.55,26.75
Peru,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776722.4184122138,817151.7337862595,721019.9987328245
Peru,Nutrient potash K2O (total),Import Quantity,t,61227.34,37676.55,71173.87,81267.62,63344.68,83723.34,89721.34,103552.16,73766.37,133164.31,131836.79,112649.74,161206.78,118597.45,112625.54
Peru,Nutrient potash K2O (total),Export Quantity,t,1551.66,10260.91,6034.35,2568.81,3229.71,2162.36,2874.63,2456.57,2657.89,2164.81,3214.37,3302.78,5765.09,3083.87,1805.93
Philippines,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,42702.0,43118.0,13702.0,42700.37,44083.59,72320.55,22741.75,53901.22,130141.25,267758.21
Philippines,Nutrient potash K2O (total),Import Quantity,t,132273.12,77766.11,134576.77,134939.06,117176.13,142459.42,110959.29,116847.72,135293.96,190807.26,162849.96,203778.23,181395.1,204971.33,131673.06
Philippines,Nutrient potash K2O (total),Export Quantity,t,20371.45,37901.62,38622.79,43106.82,33428.41,46148.0,6188.0,9306.77,10295.69,16018.45,15162.72,14737.59,14258.15,8600.49,4563.54
Poland,Nutrient potash K2O (total),Production,t,308000.0,190000.0,330000.0,330000.0,347000.0,306000.0,301282.0,383140.0,399368.0,430311.0,420665.0,420802.0,382685.0,392882.0,321509.0
Poland,Nutrient potash K2O (total),Import Quantity,t,535175.99,158570.59,525883.19,507687.38,514372.94,557163.29,631295.83,592996.6,670837.64,691675.09,713222.98,689698.85,755365.43,785898.76,506183.7
Poland,Nutrient potash K2O (total),Export Quantity,t,77955.56,27512.12,61153.75,57263.21,67426.72,70004.9,74281.09,87092.92,70697.47,91359.4,67948.82,89610.87,94165.42,123238.21,93623.19
Portugal,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,Nutrient potash K2O (total),Import Quantity,t,40521.26,31269.75,55578.61,51016.26,66454.93,74080.43,71906.56,68762.12,64851.62,71993.78,74628.82,76156.59,66645.14,75376.04,60403.94
Portugal,Nutrient potash K2O (total),Export Quantity,t,11881.71,8332.57,22448.48,30027.97,33580.46,37986.96,35570.41,34966.92,35099.11,33094.79,40711.59,33728.02,32245.27,33261.01,26095.11
Qatar,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Nutrient potash K2O (total),Import Quantity,t,799.51,1003.88,1208.25,1495.94,1783.63,2071.33,1560.05,958.75,1669.98,2252.79,3011.71,2051.47,2056.58,2334.41,3972.0
Qatar,Nutrient potash K2O (total),Export Quantity,t,118.19,0.0,0.0,0.3,103.5,564.51,0.0,0.03,2653.09,242.73,3000.04,15.95,4186.86,287.6,1345.12
Republic of Korea,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159919.0,170526.0,179057.0,168088.0,166058.0,143831.0,154262.0
Republic of Korea,Nutrient potash K2O (total),Import Quantity,t,406177.1,216326.27,332331.62,363130.21,307711.19,305710.66,357090.31,334236.68,339642.34,382350.96,393162.28,408616.81,432719.3,485912.95,412132.88
Republic of Korea,Nutrient potash K2O (total),Export Quantity,t,60752.67,62914.84,67522.13,68205.14,48125.79,28327.5,44881.48,41208.11,36091.48,46637.42,65487.56,44543.71,55008.72,54422.33,38414.15
Republic of Moldova,Nutrient potash K2O (total),Import Quantity,t,1433.8,1471.85,2932.63,3602.84,2975.03,4019.24,4011.62,3469.84,5750.45,7366.66,7735.93,9359.8,8761.97,11716.15,8960.08
Republic of Moldova,Nutrient potash K2O (total),Export Quantity,t,2.25,41.12,6.0,3.3,0.26,0.02,0.22,2.18,0.05,0.42,2.06,0.0,2.55,16.85,3.3
Romania,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,Nutrient potash K2O (total),Import Quantity,t,54462.62,20243.25,50497.87,45480.52,35003.5,62101.11,54384.2,58566.56,65785.84,90678.88,96795.84,93873.51,99352.9,110719.07,75761.6
Romania,Nutrient potash K2O (total),Export Quantity,t,35632.56,12350.88,40019.87,26730.37,22488.02,31431.21,21309.44,19520.57,17328.87,20677.55,23229.95,23255.47,22580.9,24445.7,7111.52
Russian Federation,Nutrient potash K2O (total),Production,t,6738000.0,4145250.0,6662640.0,7088670.0,6008250.0,7150000.0,8441000.0,8093900.0,7770000.0,8649400.0,8547600.0,8675000.0,9477000.0,10708000.0,7297200.0
Russian Federation,Nutrient potash K2O (total),Import Quantity,t,5481.63,2787.89,4870.85,12005.81,8757.82,8335.04,30765.23,45130.42,104011.39,356499.47,100306.87,105806.71,66052.36,95731.7,95731.7
Russian Federation,Nutrient potash K2O (total),Export Quantity,t,6134297.3,2635931.05,6105542.19,5036852.82,6064278.76,4500347.52,6941345.21,7384218.03,12025503.09,14089839.7,6194826.47,6461851.99,6539996.97,7987522.14,7987522.14
Rwanda,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,Nutrient potash K2O (total),Import Quantity,t,3304.47,458.97,1.46,6.1,678.24,2208.41,2931.79,6001.11,2027.57,1380.94,3006.02,4030.23,5899.17,4457.23,7357.89
Rwanda,Nutrient potash K2O (total),Export Quantity,t,0.0,0.01,0.0,0.17,9.82,0.08,0.17,0.83,0.41,3.0,1.5,0.06,0.0,0.0,14.4
Saint Kitts and Nevis,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,Nutrient potash K2O (total),Import Quantity,t,5.11,7.9,13.04,4.86,8.24,11.37,34.28,3.72,7.24,3.71,3.71,3.71,3.71,3.71,3.71
Saint Kitts and Nevis,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,Nutrient potash K2O (total),Import Quantity,t,0.87,42.15,65.11,142.38,235.97,59.8,155.67,136.73,110.52,132.25,145.72,179.9,106.89,106.89,106.89
Saint Lucia,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0
Saint Vincent and the Grenadines,Nutrient potash K2O (total),Import Quantity,t,250.24,453.64,339.36,81.28,200.12,204.25,53.35,187.98,209.56,216.09,257.04,233.98,209.96,200.1,200.1
Saint Vincent and the Grenadines,Nutrient potash K2O (total),Export Quantity,t,0.07,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.1,0.0,0.0
Samoa,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,Nutrient potash K2O (total),Import Quantity,t,1.66,2.91,0.26,40.3,1.2,0.11,0.2,1.73,1.48,4.29,13.0,8.26,11.88,15.49,15.49
Samoa,Nutrient potash K2O (total),Export Quantity,t,0.0,9.55,19.1,28.65,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,Nutrient potash K2O (total),Import Quantity,t,0.75,158.63,18.89,15.82,6.07,12.26,133.9,70.9,20.72,18.07,6.12,28.31,9.45,133.74,20.07
Sao Tome and Principe,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816963.4021951219,0.0,12658.92,38627.77,51771.55,28399.16
Saudi Arabia,Nutrient potash K2O (total),Import Quantity,t,28468.04,22383.7,24938.98,28661.85,30568.87,27735.8,38461.69,42109.83,30133.18,26305.21,31864.73,51620.5,48656.13,90711.82,90711.82
Saudi Arabia,Nutrient potash K2O (total),Export Quantity,t,533.22,770.5,1281.19,1404.62,1012.95,705.72,4335.69,2810.49,4026.42,14099.97,14444.06,12658.92,38627.77,51771.55,28399.16
Senegal,Nutrient potash K2O (total),Production,t,0.0,0.0,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,Nutrient potash K2O (total),Import Quantity,t,7539.42,3692.46,2142.6,7346.22,9598.4,6249.72,7151.69,10713.07,11775.24,16753.15,16032.9,33962.54,29626.09,19781.74,16685.55
Senegal,Nutrient potash K2O (total),Export Quantity,t,21343.6,6367.18,2564.17,5252.76,3694.98,4717.9,8666.08,159.0,2065.77,4463.49,14916.5,17695.77,12326.56,10494.83,1948.45
Serbia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,Nutrient potash K2O (total),Import Quantity,t,74235.0,21136.13,59011.97,49145.8,65135.07,53497.92,66785.67,46837.82,66869.83,73672.0,75737.88,92446.2,107093.16,100905.57,64859.64
Serbia,Nutrient potash K2O (total),Export Quantity,t,9316.0,4920.14,6738.27,8914.4,8789.44,8450.46,13495.91,14033.49,16982.35,22970.05,25502.92,36408.35,33915.07,45532.04,37020.28
Seychelles,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,Nutrient potash K2O (total),Import Quantity,t,1.31,21.73,18.51,23.53,9.27,13.82,10.66,30.5,18.88,21.51,18.88,27.89,19.61,25.39,26.38
Seychelles,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
