Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Gabon,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,Nutrient phosphate P2O5 (total),Import Quantity,t,296.39,256.15,200.06,246.25,882.13,692.27,607.73,1756.6,2624.61,5267.26,3766.78,6155.07,3672.01,5496.52,9685.41
Gabon,Nutrient phosphate P2O5 (total),Export Quantity,t,0.08,0.0,6.17,0.0,0.0,0.0,2.1,4.2,0.0,0.01,0.01,0.0,0.0,0.0,0.0
Gambia,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,Nutrient phosphate P2O5 (total),Import Quantity,t,58.88,107.17,75.01,239.23,331.6,81.48,76.29,50.52,127.29,38.98,705.45,421.51,98.66,446.64,446.64
Gambia,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,Nutrient phosphate P2O5 (total),Import Quantity,t,697.32,785.91,836.6,1670.84,3090.46,6035.07,5557.51,4025.08,5236.71,4304.13,3647.23,4795.75,6944.43,5384.77,4172.29
Georgia,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,5.29,18.0,0.0,8.95,11.53,3.9,1.8,0.43,12.18,87.61
Germany,Nutrient phosphate P2O5 (total),Production,t,14500.0,15000.0,3000.0,15000.0,20000.0,39500.0,51500.0,63600.0,46500.0,44700.0,63500.0,63500.0,35.6,0.0,0.0
Germany,Nutrient phosphate P2O5 (total),Import Quantity,t,298287.08,236456.42,323143.41,286471.3,292509.91,376759.41,308396.52,323743.65,301647.82,315666.02,227973.31,253005.39,257639.0,215740.63,147419.69
Germany,Nutrient phosphate P2O5 (total),Export Quantity,t,90542.13,79217.04,90107.37,88829.98,97880.77,73449.89,71590.11,85465.67,101838.09,79786.54,72625.6,73455.57,74470.38,80011.95,56788.54
Ghana,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,Nutrient phosphate P2O5 (total),Import Quantity,t,10089.57,36916.45,35594.77,66586.27,62566.0,41456.66,17347.46,23449.0,37011.28,48649.58,32021.12,44908.69,38659.49,32410.29,50668.85
